v2.2
22/03/2021
06:15:47
18:20:48
1.6
59
Ezequiel Cardoso Benitez
Obs. Meteorol&oacute;gico
30/06/1987
0
3,7,12,4,3,21.0,-999.0,92,1,344,65,150,-999.00,2,  0.24,
3,8,12,4,4,22.2,-999.0,88,1,634,107,401,-999.00,2,  0.46,
3,9,12,1,4,25.0,-999.0,70,1,734,162,648,-999.00,2,  0.66,
3,10,12,0,5,26.2,-999.0,63,2,0,279,279,0.23,1,  0.81,
3,11,12,0,6,28.0,-999.0,56,2,0,353,353,0.22,1,  0.90,
3,12,12,0,6,29.0,-999.0,51,2,0,357,357,0.33,2,  0.94,
3,13,12,0,6,29.0,-999.0,52,1,806,326,1057,0.18,2,  0.91,
3,14,12,0,7,28.6,-999.0,61,2,0,152,152,0.17,3,  0.82,
3,15,12,0,4,28.6,-999.0,51,1,710,277,750,0.17,4,  0.67,
3,16,12,0,5,28.2,-999.0,54,2,0,178,178,-999.00,4,  0.49,
1,17,12,6,7, 0.0,-999,-999,-999,-999,-999,-999,-999,-999,  0.27,
3,18,12,0,5,24.4,-999.0,68,2,0,15,15,-999.00,1,  0.03,
