v2.2
15/04/2021
05:54:28
18:28:29
3.3
59
Ezequiel Cardoso Benitez
Obs. Meteorol&oacute;gico
30/06/1987
0
3,6,12,4,2,17.7,-999.0,90,1,355,58,87,-999.00,1,  0.08,
3,7,12,4,4,20.2,-999.0,82,1,558,92,269,-999.00,3,  0.32,
3,8,12,4,5,24.6,-999.0,60,1,460,168,415,-999.00,3,  0.54,
3,9,12,0,5,26.3,-999.0,54,1,684,164,660,-999.00,3,  0.72,
3,10,12,0,6,27.0,-999.0,52,1,792,151,837,0.16,4,  0.87,
3,11,12,0,6,29.3,-999.0,40,1,772,264,1000,0.16,1,  0.95,
3,12,12,0,5,31.4,-999.0,35,1,813,280,1077,0.16,3,  0.98,
3,13,12,0,6,31.8,-999.0,32,1,828,290,1071,0.12,3,  0.94,
3,14,12,0,5,33.2,-999.0,30,1,807,153,836,0.16,1,  0.85,
3,15,12,0,5,32.6,-999.0,40,1,730,190,697,0.15,4,  0.70,
3,16,12,0,5,32.8,-999.0,39,1,709,184,540,-999.00,3,  0.50,
3,17,12,0,6,29.0,-999.0,44,1,402,78,191,-999.00,4,  0.28,
3,18,12,0,4,27.0,-999.0,47,4,0,15,15,-999.00,3,  0.06,
