v2.2
06/03/2021
06:30:03
18:15:18
0.3
59
Ezequiel Cardoso Benitez
Obs. Meteorol&oacute;gico
30/06/1987
0
3,7,12,1,3,20.0,-999.0,85,1,412,53,127,-999.00,2,  0.18,
3,8,12,0,6,22.6,-999.0,72,2,0,190,190,-999.00,2,  0.40,
3,9,12,0,6,25.6,-999.0,60,1,878,125,657,-999.00,5,  0.61,
3,10,12,0,5,26.6,-999.0,56,1,894,142,818,0.16,5,  0.76,
3,11,12,0,7,27.8,-999.0,53,2,0,277,277,0.22,2,  0.85,
3,12,12,0,7,28.8,-999.0,53,2,0,286,286,0.23,1,  0.89,
3,13,12,0,6,30.6,-999.0,41,1,799,258,950,0.17,4,  0.87,
3,14,12,0,8,30.8,-999.0,40,2,0,228,228,0.17,1,  0.78,
3,15,12,0,8,30.0,-999.0,43,2,0,198,198,0.20,2,  0.64,
3,16,12,2,8,30.2,-999.0,44,1,447,143,343,-999.00,3,  0.45,
3,17,12,2,6,28.2,-999.0,54,2,0,92,92,-999.00,5,  0.23,
3,18,12,0,7,27.0,-999.0,72,2,0,28,28,-999.00,2,  0.01,
